iso3,year,internet_usage
QAT,1999,4.070728915
QAT,2000,4.863679179
QAT,2001,6.170268561
QAT,2002,10.22612893
QAT,2003,19.24233642
QAT,2004,20.70164785
QAT,2005,24.73349378
QAT,2006,28.97411271
QAT,2007,37
QAT,2008,44.3
QAT,2009,53.1
QAT,2010,69
QAT,2011,69
QAT,2012,69.3
QAT,2013,85.3
QAT,2014,91.49
QAT,2015,92.88482645
QAT,2016,95.12466217
QAT,2017,97.38884917
QAT,2018,99.65284913
QAT,2019,99.65280421
QAT,2020,99.65284913
QAT,2021,100
QAT,2022,100
QAT,2023,100
ROU,1989,0
ROU,1990,0
ROU,1991,0
ROU,1992,0
ROU,1993,0.003703214
ROU,1994,0.026300162
ROU,1995,0.074952756
ROU,1996,0.221622649
ROU,1997,0.445444676
ROU,1998,2.237649473
ROU,1999,2.697580217
ROU,2000,3.613717291
ROU,2001,4.538669029
ROU,2002,6.58
ROU,2003,8.9
ROU,2004,15
ROU,2005,21.5
ROU,2006,24.66
ROU,2007,28.3
ROU,2008,32.42
ROU,2009,36.6
ROU,2010,39.93
ROU,2011,40.00999678
ROU,2012,45.87999425
ROU,2013,49.7645
ROU,2014,54.08
ROU,2015,55.76315563
ROU,2016,59.50395129
ROU,2017,63.74728218
ROU,2018,70.68127793
ROU,2019,73.65747575
ROU,2020,78.45526895
ROU,2021,83.5904265
ROU,2022,85.50309124
ROU,2023,85.50309124
RUS,1989,0
RUS,1990,0
RUS,1991,0
RUS,1992,6.72532e-4
RUS,1993,0.013447238
RUS,1994,0.053817493
RUS,1995,0.148151042
RUS,1996,0.26975293
RUS,1997,0.472963763
RUS,1998,0.812744451
RUS,1999,1.018984614
RUS,2000,1.977230109
RUS,2001,2.944367787
RUS,2002,4.128271818
RUS,2003,8.298860616
RUS,2004,12.8593889
RUS,2005,15.2266732
RUS,2006,18.02327746
RUS,2007,24.66
RUS,2008,32
RUS,2009,42.55
RUS,2010,49
RUS,2011,58
RUS,2012,66
RUS,2013,67.97
RUS,2014,70.52
RUS,2015,70.09924123
RUS,2016,73.09143462
RUS,2017,76.00813853
RUS,2018,80.86472187
RUS,2019,82.64216187
RUS,2020,84.99466978
RUS,2021,88.21384578
RUS,2022,90.41799163
RUS,2023,90.41799163
RWA,1989,0
RWA,1990,0
RWA,1991,0
RWA,1992,0
RWA,1993,0
RWA,1994,0
RWA,1995,0
RWA,1996,8.83372e-4
RWA,1997,0.001625791
RWA,1998,0.011763573
RWA,1999,0.067176482
RWA,2000,0.06283146
RWA,2001,0.24067241
RWA,2002,0.292784719
RWA,2003,0.356918467
RWA,2004,0.430854243
RWA,2005,0.556041165
RWA,2006,0.556041165
RWA,2007,2.115387178
RWA,2008,4.5
RWA,2009,7.7
RWA,2010,8
RWA,2011,7
RWA,2012,8.023854277
RWA,2013,9
RWA,2014,10.6
RWA,2015,12.5
RWA,2016,14.6
RWA,2017,17.2
RWA,2018,19.2
RWA,2019,21.35801007
RWA,2020,23.8
RWA,2021,30.46181693
RWA,2022,30.46181693
RWA,2023,30.46181693
SAS,1989,0
SAS,1990,0
SAS,1991,0
SAS,1992,8.47207838687609e-5
SAS,1993,1.65773e-4
SAS,1994,8.51278e-4
SAS,1995,0.019977267
SAS,1996,0.040563748
SAS,1997,0.060038244
SAS,1998,0.116990402
SAS,1999,0.22607284
SAS,2000,0.475420662
SAS,2001,0.670682911
SAS,2002,1.476901815
SAS,2003,1.874251173
SAS,2004,2.224307598
SAS,2005,2.586916771
SAS,2006,3.020636497
SAS,2007,4.007624014
SAS,2008,4.432263319
SAS,2009,5.142473141
SAS,2010,7.169207591
SAS,2011,9.220739374
SAS,2012,10.0980445
SAS,2013,11.30304582
SAS,2014,12.83055071
SAS,2015,14.1987495
SAS,2016,16.20371292
SAS,2017,18.01222168
SAS,2018,20.22645891
SAS,2019,27.99036119
SAS,2020,38.97612269
SAS,2021,42.58726467
SAS,2022,42.58726467
SAS,2023,42.58726467
SAU,1989,0
SAU,1990,0
SAU,1991,0
SAU,1992,0
SAU,1993,0
SAU,1994,0
SAU,1995,0.010956134
SAU,1996,0.026732651
SAU,1997,0.052099031
SAU,1998,0.101429893
SAU,1999,0.49358534
SAU,2000,2.210691809
SAU,2001,4.681053166
SAU,2002,6.38470502
SAU,2003,8.001582891
SAU,2004,10.234533
SAU,2005,12.70503599
SAU,2006,19.45955435
SAU,2007,30
SAU,2008,36
SAU,2009,38
SAU,2010,41
SAU,2011,47.5
SAU,2012,54
SAU,2013,60.5
SAU,2014,64.71365737
SAU,2015,69.6162358
SAU,2016,74.87927469
SAU,2017,94.17559961
SAU,2018,93.31000185
SAU,2019,95.7247356
SAU,2020,97.8623325
SAU,2021,100
SAU,2022,100
SAU,2023,100
SDN,1989,0
SDN,1990,0
SDN,1991,0
SDN,1992,0
SDN,1993,0
SDN,1994,0
SDN,1995,0
SDN,1996,0
SDN,1997,0.001231819
SDN,1998,0.004805071
SDN,1999,0.008794581
SDN,2000,0.025785032
SDN,2001,0.140185224
SDN,2002,0.439477639
SDN,2003,0.538471703
SDN,2004,0.791561615
SDN,2005,1.292040678
SDN,2006,1.292040678
SDN,2007,8.66
SDN,2008,8.66
SDN,2009,8.66
SDN,2010,8.66
SDN,2011,8.66
SDN,2012,8.66
SDN,2013,8.66
SDN,2014,8.66
SDN,2015,8.66
SDN,2016,14.09999994
SDN,2017,18.6
SDN,2018,24.6
SDN,2019,25.9
SDN,2020,28.4
SDN,2021,28.4
SDN,2022,28.4
SDN,2023,28.4
SEN,1989,0
SEN,1990,0
SEN,1991,0
SEN,1992,0
SEN,1993,0
SEN,1994,0
SEN,1995,6.92848e-4
SEN,1996,0.011238219
SEN,1997,0.027347441
SEN,1998,0.079871379
SEN,1999,0.311090952
SEN,2000,0.403967486
SEN,2001,0.983794059
SEN,2002,1.006454537
SEN,2003,2.10143643
SEN,2004,4.38602398
SEN,2005,4.786684083
SEN,2006,5.611738652
SEN,2007,6.89
SEN,2008,7.12
SEN,2009,7.5
SEN,2010,8
SEN,2011,9.8
SEN,2012,10.8
SEN,2013,13.1
SEN,2014,17.7
SEN,2015,21.7
SEN,2016,25.66476804
SEN,2017,29.64312367
SEN,2018,35.3
SEN,2019,36.23662727
SEN,2020,47.17942509
SEN,2021,58.05481906
SEN,2022,58.05481906
SEN,2023,58.05481906
SGP,1989,0
SGP,1990,0
SGP,1991,0.161504498
SGP,1992,0.471368155
SGP,1993,0.763278139
SGP,1994,1.185203797
SGP,1995,2.873418722
SGP,1996,8.34995903
SGP,1997,13.47162042
SGP,1998,19.59076716
SGP,1999,24.15543693
SGP,2000,36
SGP,2001,41.67042518
SGP,2002,47
SGP,2003,53.83794329
SGP,2004,62
SGP,2005,61
SGP,2006,59
SGP,2007,69.9
SGP,2008,69
SGP,2009,69
SGP,2010,71
SGP,2011,71
SGP,2012,72
SGP,2013,80.90205685
SGP,2014,82.1
SGP,2015,83.2
SGP,2016,84.45226789
SGP,2017,84.45226789
SGP,2018,88.16563603
SGP,2019,88.94925269
SGP,2020,92.00434653
SGP,2021,96.92468156
SGP,2022,95.95386476
SGP,2023,95.95386476
SLB,1989,0
SLB,1990,0
SLB,1991,0
SLB,1992,0
SLB,1993,0
SLB,1994,0
SLB,1995,0.02487191
SLB,1996,0.268683585
SLB,1997,0.391923246
SLB,1998,0.508292797
SLB,1999,0.494541498
SLB,2000,0.481296806
SLB,2001,0.468551964
SLB,2002,0.501919843
SLB,2003,0.555609882
SLB,2004,0.649672673
SLB,2005,0.844307573
SLB,2006,1.646347989
SLB,2007,2
SLB,2008,3
SLB,2009,4
SLB,2010,5
SLB,2011,6
SLB,2012,6.9974
SLB,2013,8
SLB,2014,9
SLB,2015,10.00046498
SLB,2016,11.00090227
SLB,2017,11.92422906
SLB,2018,11.92422906
SLB,2019,28.19552918
SLB,2020,35.88145793
SLB,2021,36.131954
SLB,2022,36.131954
SLB,2023,36.131954
SLE,1989,0
SLE,1990,0
SLE,1991,0
SLE,1992,0
SLE,1993,0
SLE,1994,0
SLE,1995,0
SLE,1996,0.002506116
SLE,1997,0.004987835
SLE,1998,0.014805065
SLE,1999,0.048490656
SLE,2000,0.118254246
SLE,2001,0.160264445
SLE,2002,0.176198957
SLE,2003,0.190173282
SLE,2004,0.203007681
SLE,2005,0.21539161
SLE,2006,0.227669467
SLE,2007,0.239834699
SLE,2008,0.25
SLE,2009,0.26
SLE,2010,0.58
SLE,2011,0.9
SLE,2012,2.5
SLE,2013,4
SLE,2014,6.057298984
SLE,2015,6.344421603
SLE,2016,11.77318438
SLE,2017,13.23693043
SLE,2018,15.8
SLE,2019,16.8
SLE,2020,18
SLE,2021,18
SLE,2022,18
SLE,2023,18
SLV,1989,0
SLV,1990,0
SLV,1991,0
SLV,1992,0
SLV,1993,0
SLV,1994,0
SLV,1995,0
SLV,1996,0.086389580999999993
SLV,1997,0.256960679
SLV,1998,0.425253672
SLV,1999,0.845428741
SLV,2000,1.177397269
SLV,2001,1.5
SLV,2002,1.9
SLV,2003,2.5
SLV,2004,3.2
SLV,2005,4.2
SLV,2006,5.5
SLV,2007,6.11
SLV,2008,10.08
SLV,2009,12.11
SLV,2010,15.9
SLV,2011,18.9
SLV,2012,20.32138772
SLV,2013,23.1093
SLV,2014,24.76171215
SLV,2015,26.80260496
SLV,2016,28.99707305
SLV,2017,33.8207289
SLV,2018,43.8
SLV,2019,50.49119407
SLV,2020,54.60136976
SLV,2021,62.88028717
SLV,2022,62.88028717
SLV,2023,62.88028717
SMR,1989,0
SMR,1990,0
SMR,1991,0
SMR,1992,0
SMR,1993,0
SMR,1994,0
SMR,1995,1.362132711
SMR,1996,1.428075186
SMR,1997,1.41854848
SMR,1998,1.408557941
SMR,1999,42.80331575
SMR,2000,48.79949531
SMR,2001,50.34166909
SMR,2002,50.83483994
SMR,2003,50.00345304
SMR,2004,50.56634304
SMR,2005,50.2595642
SMR,2006,50.20865936
SMR,2007,50.36482211
SMR,2008,54.52
SMR,2009,54.21
SMR,2010,54.21
SMR,2011,49.6
SMR,2012,49.6
SMR,2013,49.6
SMR,2014,49.6
SMR,2015,49.6
SMR,2016,49.6
SMR,2017,60.18230126
SMR,2018,60.18230126
SMR,2019,67.85071029
SMR,2020,70.48342785
SMR,2021,74.8623274
SMR,2022,74.8623274
SMR,2023,74.8623274
SOM,1989,0
SOM,1990,0
SOM,1991,0
SOM,1992,0
SOM,1993,0
SOM,1994,0
SOM,1995,0
SOM,1996,0.00150955
SOM,1997,0.002948713
SOM,1998,0.00716442
SOM,1999,0.013910394
SOM,2000,0.02
SOM,2001,0.079039179
SOM,2002,0.115614213
SOM,2003,0.376198003
SOM,2004,1.053454744
SOM,2005,1.077327839
SOM,2006,1.1002163679999999
SOM,2007,1.122235622
SOM,2008,1.142687372
SOM,2009,1.160610542
SOM,2010,1.160610542
SOM,2011,1.25
SOM,2012,1.3767
SOM,2013,1.5
SOM,2014,1.63
SOM,2015,1.76
SOM,2016,1.88
SOM,2017,2.004048698
SOM,2018,2.004048698
SOM,2019,2.004048698
SOM,2020,2.004048698
SOM,2021,2.004048698
SOM,2022,2.004048698
SOM,2023,2.004048698
SRB,1989,23.5
SRB,1990,23.5
SRB,1991,23.5
SRB,1992,23.5
SRB,1993,23.5
SRB,1994,23.5
SRB,1995,23.5
SRB,1996,23.5
SRB,1997,23.5
SRB,1998,23.5
SRB,1999,23.5
SRB,2000,23.5
SRB,2001,23.5
SRB,2002,23.5
SRB,2003,23.5
SRB,2004,23.5
SRB,2005,26.3
SRB,2006,27.2
SRB,2007,33.15
SRB,2008,35.6
SRB,2009,38.1
SRB,2010,40.9
SRB,2011,42.2
SRB,2012,48.1
SRB,2013,53.45036418
SRB,2014,62.07508046
SRB,2015,65.3170254
SRB,2016,67.05684137
SRB,2017,70.33083553
SRB,2018,73.36070915
SRB,2019,77.41677362
SRB,2020,78.36804864
SRB,2021,81.16588116
SRB,2022,83.53825397
SRB,2023,83.53825397
SSA,1989,0
SSA,1990,0
SSA,1991,0.001033531
SSA,1992,0.003006454
SSA,1993,0.008725656
SSA,1994,0.018914047
SSA,1995,0.05162691
SSA,1996,0.072239921
SSA,1997,0.134945763
SSA,1998,0.244446514
SSA,1999,0.373264209
SSA,2000,0.516081459
SSA,2001,0.655311985
SSA,2002,0.837585115
SSA,2003,1.113261831
SSA,2004,1.492650114
SSA,2005,2.013220481
SSA,2006,2.655325778
SSA,2007,3.366140568
SSA,2008,3.664938299
SSA,2009,4.3129981
SSA,2010,6.134059451
SSA,2011,7.592752851
SSA,2012,9.280810235
SSA,2013,11.1552597
SSA,2014,13.36505418
SSA,2015,16.00779869
SSA,2016,18.63263384
SSA,2017,21.2666441
SSA,2018,24.82079556
SSA,2019,27.76046335
SSA,2020,31.82020991
SSA,2021,35.85728551
SSA,2022,35.85728551
SSA,2023,35.85728551
SSD,1989,2.2
SSD,1990,2.2
SSD,1991,2.2
SSD,1992,2.2
SSD,1993,2.2
SSD,1994,2.2
SSD,1995,2.2
SSD,1996,2.2
SSD,1997,2.2
SSD,1998,2.2
SSD,1999,2.2
SSD,2000,2.2
SSD,2001,2.2
SSD,2002,2.2
SSD,2003,2.2
SSD,2004,2.2
SSD,2005,2.2
SSD,2006,2.2
SSD,2007,2.2
SSD,2008,2.2
SSD,2009,2.2
SSD,2010,2.2
SSD,2011,2.2
SSD,2012,2.2
SSD,2013,2.2
SSD,2014,2.6
SSD,2015,3
SSD,2016,3.5
SSD,2017,4.1
SSD,2018,4.8
SSD,2019,5.6
SSD,2020,6.5
SSD,2021,6.5
SSD,2022,6.5
SSD,2023,6.5
SSF,1989,0
SSF,1990,0
SSF,1991,0.00103339
SSF,1992,0.003006051
SSF,1993,0.008724506
SSF,1994,0.018911593
SSF,1995,0.051620304
SSF,1996,0.072317886
SSF,1997,0.135088536
SSF,1998,0.244727115
SSF,1999,0.373976533
SSF,2000,0.516909538
SSF,2001,0.65654494
SSF,2002,0.839168617
SSF,2003,1.114832948
SSF,2004,1.495270272
SSF,2005,2.015888472
SSF,2006,2.659157032
SSF,2007,3.369998386
SSF,2008,3.669101868
SSF,2009,4.3129981
SSF,2010,6.137967844
SSF,2011,7.596635252
SSF,2012,9.28488742
SSF,2013,11.1593891
SSF,2014,13.36898543
SSF,2015,16.01170993
SSF,2016,18.63630831
SSF,2017,21.2702329
SSF,2018,24.8252702
SSF,2019,27.76492234
SSF,2020,31.82428951
SSF,2021,35.86173873
SSF,2022,35.86173873
SSF,2023,35.86173873
SST,1989,0
SST,1990,0
SST,1991,0.009999097
SST,1992,0.040532388
SST,1993,0.090217233
SST,1994,0.268474007
SST,1995,0.633840127
SST,1996,1.237221468
SST,1997,2.17147712
SST,1998,3.727546206
SST,1999,4.834034946
SST,2000,7.568742582
SST,2001,9.616294014
SST,2002,12.68774995
SST,2003,14.51692132
SST,2004,16.83208346
SST,2005,18.629995
SST,2006,20.51813834
SST,2007,22.7985305
SST,2008,26.26922742
SST,2009,28.92210676
SST,2010,31.90659086
SST,2011,36.47620427
SST,2012,40.10759519
SST,2013,42.81843326
SST,2014,46.15379458
SST,2015,49.45270677
SST,2016,53.03443702
SST,2017,57.79543453
SST,2018,66.70854199
SST,2019,67.27932871
SST,2020,70.22858295
SST,2021,73.68056808
SST,2022,73.68056808
SST,2023,73.68056808
STP,1989,0
STP,1990,0
STP,1991,0
STP,1992,0
STP,1993,0
STP,1994,0
STP,1995,0
STP,1996,0
STP,1997,0
STP,1998,0.295847047
STP,1999,0.363203161
STP,2000,4.638516816
STP,2001,6.310917888
STP,2002,7.580665169
STP,2003,10.16184431
STP,2004,13.32285269
STP,2005,13.75948422
STP,2006,14.18201978
STP,2007,14.5904832
STP,2008,15.48
STP,2009,16.41
STP,2010,18.75
STP,2011,20.1612
STP,2012,21.5724
STP,2013,23
STP,2014,24.41
STP,2015,25.82
STP,2016,28
STP,2017,29.9312292
STP,2018,30.081
STP,2019,30.23161545
STP,2020,40.31067242
STP,2021,51.20409155
STP,2022,51.20409155
STP,2023,51.20409155
SUR,1989,0
SUR,1990,0
SUR,1991,0
SUR,1992,0
SUR,1993,0
SUR,1994,0
SUR,1995,0.114720735
SUR,1996,0.226306297
SUR,1997,1.003086936
SUR,1998,1.670148436
SUR,1999,1.891871357
SUR,2000,2.506411052
SUR,2001,3.064448389
SUR,2002,4.161568745
SUR,2003,4.719875395
SUR,2004,6.076047814
SUR,2005,6.403086288
SUR,2006,9.499626942
SUR,2007,14.11
SUR,2008,21.06
SUR,2009,31.36
SUR,2010,31.59
SUR,2011,32
SUR,2012,34.6812
SUR,2013,37.4
SUR,2014,40.08
SUR,2015,42.76382778
SUR,2016,45.4
SUR,2017,48.94517397
SUR,2018,53.8
SUR,2019,56.80248377
SUR,2020,62.08563779
SUR,2021,65.93980141
SUR,2022,65.93980141
SUR,2023,65.93980141
SVK,1989,0
SVK,1990,0
SVK,1991,0
SVK,1992,0
SVK,1993,0.127829232
SVK,1994,0.318509704
SVK,1995,0.523210163
SVK,1996,0.783290109
SVK,1997,1.173381014
SVK,1998,2.689809786
SVK,1999,5.437758139
SVK,2000,9.426803201
SVK,2001,12.52832185
SVK,2002,40.14
SVK,2003,43.04
SVK,2004,52.89
SVK,2005,55.19
SVK,2006,56.08
SVK,2007,61.8
SVK,2008,66.05
SVK,2009,70
SVK,2010,75.71
SVK,2011,74.43999717
SVK,2012,76.70999012
SVK,2013,77.8826
SVK,2014,79.98
SVK,2015,77.63468203
SVK,2016,80.47585728
SVK,2017,81.62566752
SVK,2018,80.44892248
SVK,2019,82.8536605
SVK,2020,89.92090413
SVK,2021,88.92560523
SVK,2022,88.92560523
SVK,2023,88.92560523
SVN,1989,0
SVN,1990,0
SVN,1991,0
SVN,1992,0
SVN,1993,0.409792399
SVN,1994,1.071570172
SVN,1995,2.898985609
SVN,1996,5.072272271
SVN,1997,7.591923004
SVN,1998,10.10460285
SVN,1999,12.61093843
SVN,2000,15.11025956
SVN,2001,30.17591047
SVN,2002,27.83888542
SVN,2003,31.85479301
SVN,2004,40.81
SVN,2005,46.81
SVN,2006,54.01
SVN,2007,56.74
SVN,2008,58
SVN,2009,64
SVN,2010,70
SVN,2011,67.33999481
SVN,2012,68.34997453
SVN,2013,72.6756
SVN,2014,71.59
SVN,2015,73.09865997
SVN,2016,75.49850426
SVN,2017,78.88542636
SVN,2018,79.7499766
SVN,2019,83.1083578
SVN,2020,86.60130109
SVN,2021,89.00399524
SVN,2022,88.91242151
SVN,2023,88.91242151
SWE,1989,0.584192066
SWE,1990,0.584192066
SWE,1991,1.160519453
SWE,1992,1.497871352
SWE,1993,1.716364182
SWE,1994,3.412810096
SWE,1995,5.098024244
SWE,1996,9.04359976
SWE,1997,23.72794756
SWE,1998,33.46751233
SWE,1999,41.43278316
SWE,2000,45.68765221
SWE,2001,51.76566494
SWE,2002,70.57
SWE,2003,79.13
SWE,2004,83.89
SWE,2005,84.83
SWE,2006,87.76
SWE,2007,82.01
SWE,2008,90
SWE,2009,91
SWE,2010,90
SWE,2011,92.76998606
SWE,2012,93.17998801
SWE,2013,94.7836
SWE,2014,92.52
SWE,2015,90.61019664
SWE,2016,89.65094761
SWE,2017,93.00626697
SWE,2018,89.24696316
SWE,2019,94.49344341
SWE,2020,94.53943122
SWE,2021,94.6703163
SWE,2022,95.00970335
SWE,2023,95.00970335
SWZ,1989,0
SWZ,1990,0
SWZ,1991,0
SWZ,1992,0
SWZ,1993,0
SWZ,1994,0
SWZ,1995,0.00103175
SWZ,1996,0.050399009
SWZ,1997,0.088545986
SWZ,1998,0.096099605
SWZ,1999,0.4707176
SWZ,2000,0.926191777
SWZ,2001,1.28159005
SWZ,2002,1.816203807
SWZ,2003,2.437073851
SWZ,2004,3.228685073
SWZ,2005,3.696961073
SWZ,2006,3.696538789
SWZ,2007,4.1
SWZ,2008,6.85
SWZ,2009,8.94
SWZ,2010,11.04
SWZ,2011,18.13
SWZ,2012,20.78178258
SWZ,2013,24.7
SWZ,2014,25
SWZ,2015,25.64304231
SWZ,2016,28.57
SWZ,2017,35.3
SWZ,2018,43.7
SWZ,2019,54.0343672
SWZ,2020,56.42093688
SWZ,2021,58.91291568
SWZ,2022,58.91291568
SWZ,2023,58.91291568
SYC,1989,0
SYC,1990,0
SYC,1991,0
SYC,1992,0
SYC,1993,0
SYC,1994,0
SYC,1995,0
SYC,1996,0.651474286
SYC,1997,1.28295593
SYC,1998,2.526177514
SYC,1999,6.229054803
SYC,2000,7.395629183
SYC,2001,11.01510293
SYC,2002,14.30417083
SYC,2003,14.59250432
SYC,2004,24.27213922
SYC,2005,25.41326815
SYC,2006,34.95197117
SYC,2007,38.38
SYC,2008,40.44
SYC,2009,40.44
SYC,2010,41
SYC,2011,43.16400446
SYC,2012,47.076
SYC,2013,50.4
SYC,2014,51.25470199
SYC,2015,54.25961786
SYC,2016,56.51470815
SYC,2017,58.76981124
SYC,2018,70.1
SYC,2019,74.75631315
SYC,2020,75.46919577
SYC,2021,81.59307191
SYC,2022,81.59307191
SYC,2023,81.59307191
SYR,1989,0
SYR,1990,0
SYR,1991,0
SYR,1992,0
SYR,1993,0
SYR,1994,0
SYR,1995,0
SYR,1996,0
SYR,1997,0.032607814
SYR,1998,0.063687286
SYR,1999,0.124295462
SYR,2000,0.18169858
SYR,2001,0.35375913
SYR,2002,2.093101019
SYR,2003,3.397972614
SYR,2004,4.321593778
SYR,2005,5.648106049
SYR,2006,7.832551569
SYR,2007,11.5
SYR,2008,14
SYR,2009,17.3
SYR,2010,20.7
SYR,2011,22.5
SYR,2012,24.3001
SYR,2013,26.2
SYR,2014,28.09
SYR,2015,29.97979724
SYR,2016,31.86962727
SYR,2017,32.7
SYR,2018,33.77
SYR,2019,34.65
SYR,2020,35.78
SYR,2021,35.78
SYR,2022,35.78
SYR,2023,35.78
TCA,1989,0
TCA,1990,0
TCA,1991,0
TCA,1992,0
TCA,1993,0
TCA,1994,0
TCA,1995,0
TCA,1996,0
TCA,1997,0
TCA,1998,0
TCA,1999,0
TCA,2000,0
TCA,2001,0
TCA,2002,0
TCA,2003,0
TCA,2004,0
TCA,2005,0
TCA,2006,0
TCA,2007,0
TCA,2008,0
TCA,2009,0
TCA,2010,0
TCA,2011,0
TCA,2012,0
TCA,2013,0
TCA,2014,0
TCA,2015,0
TCA,2016,0
TCA,2017,0
TCA,2018,0
TCA,2019,0
TCA,2020,0
TCA,2021,0
TCA,2022,0
TCA,2023,0
TCD,1989,0
TCD,1990,0
TCD,1991,0
TCD,1992,0
TCD,1993,0
TCD,1994,0
TCD,1995,0
TCD,1996,0
TCD,1997,6.58168e-4
TCD,1998,0.004268504
TCD,1999,0.012321728
TCD,2000,0.035707076
TCD,2001,0.045934134
TCD,2002,0.166069665
TCD,2003,0.320308555
TCD,2004,0.360920107
TCD,2005,0.3992577
TCD,2006,0.581045764
TCD,2007,0.847224521
TCD,2008,1.19
TCD,2009,1.5
TCD,2010,1.7
TCD,2011,1.9
TCD,2012,2.1
TCD,2013,2.5
TCD,2014,2.9
TCD,2015,3.5
TCD,2016,5.8
TCD,2017,7.4
TCD,2018,8
TCD,2019,8.364171285
TCD,2020,11.66019198
TCD,2021,17.8688792
TCD,2022,17.8688792
TCD,2023,17.8688792
TEA,1989,0
TEA,1990,0
TEA,1991,1.8024948232561e-6
TEA,1992,2.36745293990459e-5
TEA,1993,8.86395e-4
TEA,1994,0.003692909
TEA,1995,0.012076656
TEA,1996,0.033807712
TEA,1997,0.095986603
TEA,1998,0.328631508
TEA,1999,0.864039264
TEA,2000,1.917351717
TEA,2001,2.815153848
TEA,2002,4.459018426
TEA,2003,5.828197614
TEA,2004,6.963215515
TEA,2005,8.42001224
TEA,2006,10.29752474
TEA,2007,14.54958564
TEA,2008,19.47367514
TEA,2009,24.02208028
TEA,2010,29.28104208
TEA,2011,32.74442607
TEA,2012,36.13834677
TEA,2013,38.73473182
TEA,2014,41.17134737
TEA,2015,44.11887701
TEA,2016,47.65282462
TEA,2017,50.05697939
TEA,2018,55.75395573
TEA,2019,60.22353285
TEA,2020,66.17135749
TEA,2021,70.2887523
TEA,2022,75.2985289
TEA,2023,75.2985289
TEC,1989,0
TEC,1990,0
TEC,1991,4.72386e-4
TEC,1992,0.00493507
TEC,1993,0.018974833
TEC,1994,0.067196214
TEC,1995,0.139804192
TEC,1996,0.298718443
TEC,1997,0.535307743
TEC,1998,1.017510899
TEC,1999,1.529287979
TEC,2000,2.498904671
TEC,2001,3.604700649
TEC,2002,6.610268139
TEC,2003,9.122321752
TEC,2004,12.92509471
TEC,2005,15.01762186
TEC,2006,17.8024061
TEC,2007,23.02674355
TEC,2008,28.30212244
TEC,2009,34.79866288
TEC,2010,40.04566215
TEC,2011,45.41396791
TEC,2012,50.72256693
TEC,2013,53.55780111
TEC,2014,57.55975307
TEC,2015,59.38503101
TEC,2016,63.29786028
TEC,2017,67.0101078
TEC,2018,73.10004329
TEC,2019,77.05831996
TEC,2020,80.10138719
TEC,2021,83.73837049
TEC,2022,85.19770045
TEC,2023,85.19770045
TGO,1989,0
TGO,1990,0
TGO,1991,0
TGO,1992,0
TGO,1993,0
TGO,1994,0
TGO,1995,0
TGO,1996,0.010929139
TGO,1997,0.211139465
TGO,1998,0.305583935
TGO,1999,0.590363264
TGO,2000,0.8
TGO,2001,0.9
TGO,2002,1
TGO,2003,1.2
TGO,2004,1.5
TGO,2005,1.8
TGO,2006,2
TGO,2007,2.2
TGO,2008,2.4
TGO,2009,2.6
TGO,2010,3
TGO,2011,3.5
TGO,2012,4
TGO,2013,4.5
TGO,2014,5.7
TGO,2015,7.12
TGO,2016,11.31
TGO,2017,12.36022497
TGO,2018,15.5
TGO,2019,20.72732716
TGO,2020,29.07583302
TGO,2021,34.98405528
TGO,2022,34.98405528
TGO,2023,34.98405528
THA,1989,0
THA,1990,0
THA,1991,5.22e-5
THA,1992,3.43725e-4
THA,1993,0.013580966
THA,1994,0.038614321
THA,1995,0.074825338
THA,1996,0.115472136
THA,1997,0.360522185
THA,1998,1.091218985
THA,1999,2.426242432
THA,2000,3.689041279
THA,2001,5.556326121
THA,2002,7.531250335
THA,2003,9.299027238
THA,2004,10.67730332
THA,2005,15.02600436
THA,2006,17.16071472
THA,2007,20.03
THA,2008,18.2
THA,2009,20.1
THA,2010,22.4
THA,2011,23.66992562
THA,2012,26.46
THA,2013,28.94
THA,2014,34.89
THA,2015,39.31612674
THA,2016,47.50496562
THA,2017,52.89192934
THA,2018,56.81748093
THA,2019,66.65241946
THA,2020,77.84374066
THA,2021,85.26956666
THA,2022,87.97728101
THA,2023,87.97728101
TJK,1989,0
TJK,1990,0
TJK,1991,0
TJK,1992,0
TJK,1993,0
TJK,1994,0
TJK,1995,0
TJK,1996,0
TJK,1997,0
TJK,1998,0
TJK,1999,0.032791858
TJK,2000,0.048599595
TJK,2001,0.051259133
TJK,2002,0.055462827
TJK,2003,0.064583777
TJK,2004,0.077479907
TJK,2005,0.298690024
TJK,2006,3.772406207
TJK,2007,7.197619518
TJK,2008,8.78
TJK,2009,10.07
TJK,2010,11.55
TJK,2011,13.03
TJK,2012,14.51
TJK,2013,16
TJK,2014,17.49
TJK,2015,18.98
TJK,2016,20.47
TJK,2017,21.96
TJK,2018,21.96
TJK,2019,21.96
TJK,2020,21.96
TJK,2021,21.96
TJK,2022,21.96
TJK,2023,21.96
TKM,1989,0
TKM,1990,0
TKM,1991,0
TKM,1992,0
TKM,1993,0
TKM,1994,0
TKM,1995,0
TKM,1996,0
TKM,1997,0
TKM,1998,0
TKM,1999,0.04502077
TKM,2000,0.133282183
TKM,2001,0.175209518
TKM,2002,0.302132016
TKM,2003,0.425182632
TKM,2004,0.754053983
TKM,2005,0.997256559
TKM,2006,1.319573118
TKM,2007,1.406360688
TKM,2008,1.75
